current_rest_link,review_date,review_comments,review_rating
q8we/ba-xie-shao-kao-ji-tui-fan-gao-xiong-ming-cheng-dian,3/2/2021,又炸又烤的那個肉好吃 還熱騰騰的 有入味 湯還另外用塑膠袋裝 很貼心！,4/5
q8we/ba-xie-shao-kao-ji-tui-fan-gao-xiong-ming-cheng-dian,3/2/2021,讚,5/5
q8we/ba-xie-shao-kao-ji-tui-fan-gao-xiong-ming-cheng-dian,2/26/2021,烤雞腿肉烤得不錯好吃,5/5
q8we/ba-xie-shao-kao-ji-tui-fan-gao-xiong-ming-cheng-dian,2/21/2021,還好 不值得這個價..,2/5
q8we/ba-xie-shao-kao-ji-tui-fan-gao-xiong-ming-cheng-dian,2/19/2021,好吃❤️❤️超愛筍子😂,5/5
q8we/ba-xie-shao-kao-ji-tui-fan-gao-xiong-ming-cheng-dian,2/10/2021,好吃的口味^^,5/5
q8we/ba-xie-shao-kao-ji-tui-fan-gao-xiong-ming-cheng-dian,2/8/2021,包裝待加強，送到時湯汁已不少溢到袋子中。但餐點本人不錯吃價格合理。,4/5
a6qu/da-lian-xiang-gu-rou-geng,5/27/2021,好吃 希望有單純羹的選擇,5/5
a6qu/da-lian-xiang-gu-rou-geng,2/21/2021,非常好吃,5/5
a6qu/da-lian-xiang-gu-rou-geng,1/19/2021,好吃是好吃。但我要的佐料沒加醋和辣椒醬（我不要辣油）跟香菜多一點,2/5
a6qu/da-lian-xiang-gu-rou-geng,12/11/2020,羹湯好吃 料好實在,5/5
a6qu/da-lian-xiang-gu-rou-geng,11/15/2020,白飯冷乾硬 香菇比較材 就是甲粗飽,4/5
a6qu/da-lian-xiang-gu-rou-geng,11/4/2020,收到餐點已涼掉,1/5
a6qu/da-lian-xiang-gu-rou-geng,10/30/2020,划算好吃有飽足感,4/5
a6qu/da-lian-xiang-gu-rou-geng,7/4/2020,好吃，希望有單純的羹,5/5
a6qu/da-lian-xiang-gu-rou-geng,6/20/2020,有注意到備註 感動～ 份量十足很大一份 麵跟米粉有分開包 好吃👍🏻,5/5
a6qu/da-lian-xiang-gu-rou-geng,5/27/2020,料多味美♡,5/5
a6qu/da-lian-xiang-gu-rou-geng,3/26/2020,香菇肉羹的料很多又好吃，炒米粉很香！,5/5
a6qu/da-lian-xiang-gu-rou-geng,3/25/2020,好吃,5/5
a6qu/da-lian-xiang-gu-rou-geng,3/11/2020,有看備註上很感動 肉羹料蠻多的,4/5
a6qu/da-lian-xiang-gu-rou-geng,12/5/2019,沒有碗,4/5
a6qu/da-lian-xiang-gu-rou-geng,12/3/2019,麵真的有點少，不過羹很多就是了,4/5
a6qu/da-lian-xiang-gu-rou-geng,9/10/2019,麵太少了吧，只有一口,5/5
o7bj/amys-zao-can-dian,8/30/2021,點了黑咖啡 我覺得味道很酸 不是像淺培的咖啡豆那種的酸度 很像覺得是咖啡壞掉⋯⋯我不知道有沒有誤會店家 但黑咖啡的感受讓我覺得很不好 其他餐點是還可以,1/5
o7bj/amys-zao-can-dian,6/16/2021,不錯吃，但有蛋殼在裡面,5/5
o7bj/amys-zao-can-dian,1/11/2021,總匯三明治是酸的⋯,5/5
o7bj/amys-zao-can-dian,12/30/2020,吐司烤焦 肉味道怪怪的,1/5
o7bj/amys-zao-can-dian,12/12/2020,蛋餅很好吃很Q 我超愛的早餐店 豬肉甜甜的 有點油 但蛋餅超好吃,5/5
o7bj/amys-zao-can-dian,11/15/2020,很一般般不好吃,1/5
o7bj/amys-zao-can-dian,11/7/2020,好吃 平價 ～ 重點 漢堡讓我吃到外婆家的味道🤣 是比較簡單了一點 但對我來說是美食呀🥰,5/5
o7bj/amys-zao-can-dian,11/3/2020,東西太油了,1/5
o7bj/amys-zao-can-dian,11/3/2020,餐點不能選擇不要加菜，熱狗太油了,3/5
o7bj/amys-zao-can-dian,10/27/2020,豬肉乾，煎的太黑了@@,3/5
o7bj/amys-zao-can-dian,10/18/2020,有夠難吃,1/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,9/21/2021,蛋餅很乾，煎餃皮冷掉很硬，不會回購。,2/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,9/11/2021,煎餃很好吃！蛋餅普普…,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,9/3/2021,煎餃好吃，蛋餅也好吃👍會留意備註,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,8/23/2021,【九層塔蛋餅】：普通偏難吃，口感像蘿蔔糕，所以整體吃起來像沒什麼味道的蘿蔔糕。 【煎餃】：好吃可以點，推薦。 【豆漿紅茶】：好喝。,3/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,8/20/2021,份量超多,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,8/4/2021,超好吃的軟Q蛋餅跟煎餃！ 小孩每次都吃不夠,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,7/26/2021,原味不好吃 但蔬菜口味很推,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,7/9/2021,蛋餅好吃,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,7/5/2021,蛋餅好吃，蛋包飯不行,4/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,6/25/2021,飯有點硬,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,6/25/2021,好吃,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,6/24/2021,很古早味 好吃,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,6/16/2021,好吃,1/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,6/7/2021,煎餃很好吃！ 蛋餅是古早味那種～ 鮮奶紅茶也不會太甜,4/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,5/27/2021,好吃😋,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,5/8/2021,燒肉蛋餅很好吃,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,5/3/2021,好吃,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/27/2021,冷掉了,3/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/24/2021,雖然不是脆皮的口感 不過我喜歡有蔥花的蛋餅 給你滿分👍,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/24/2021,古早味蛋餅好吃,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/23/2021,豆漿味道像壞掉 跟之前不一樣,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/20/2021,有點油,2/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/20/2021,煎餃好好吃,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/16/2021,蛋餅普通 煎餃味道不錯 但清醬油跟辣油是用密封的沒有剪刀不好打開 建議店家使用夾鏈袋 要不然就直接加到食物裡面,4/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/7/2021,蛋餅好吃,4/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/6/2021,不錯，很古早味,4/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,3/3/2021,把清醬油給成了醬油膏,3/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,2/16/2021,希望系統可以正確通知時間到貨時間,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,2/12/2021,煎餃好吃~,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,2/9/2021,美味可口大推😋,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,1/29/2021,蛋餅煎到焦掉有苦味,3/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,1/29/2021,讚👍真的古早味,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,1/26/2021,煎餃好吃👍,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,1/23/2021,好吃,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,12/26/2020,聖誕節快樂,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,12/17/2020,說不要蔥還給我,4/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,12/15/2020,搜尋 IG: tokoyobb，台灣獨家，TERA私服，劍靈私服👍,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,12/6/2020,醬汁都沒附，不是第一次了,1/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,12/4/2020,好吃，謝謝外送員,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,12/4/2020,蛋餅蠻好吃，蛋建議可將「➕起司」選像加入，本來想點蔬菜起司蛋餅。😂,4/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,11/27/2020,忘記給叉子,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,11/27/2020,普通,3/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,11/25/2020,Terrible packaging. Food was in a plastic bag all apart,3/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,11/20/2020,The packing can do better.,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,11/14/2020,超好吃,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,10/30/2020,不好吃,2/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,10/20/2020,傳統粉漿蛋餅，好吃😋,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,10/17/2020,飽足感十足,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,10/14/2020,不錯,5/5
z8os/cai-jia-gu-zao-wei-dan-bing-gao-xiong-bei-ping-dian,9/3/2020,蛋餅好吃 蛋包飯普通,5/5
b7me/yi-te-zao-wu-can,9/12/2021,美味便宜又好吃 推薦給大家 五星好評店家,5/5
b7me/yi-te-zao-wu-can,8/26/2021,蛋餅都烤焦了,2/5
b7me/yi-te-zao-wu-can,8/19/2021,蘿蔔糕好吃，備註給寶寶吃的，很貼心還幫忙切小塊,5/5
b7me/yi-te-zao-wu-can,8/12/2021,蘿蔔糕好吃，總匯吐司烤得有點乾,5/5
b7me/yi-te-zao-wu-can,7/26/2021,炸物有油耗味,3/5
b7me/yi-te-zao-wu-can,7/24/2021,看到評價推薦蘿蔔糕～真的不錯吃，但還是最喜歡熱狗蛋餅😋,5/5
b7me/yi-te-zao-wu-can,7/16/2021,食物超級好吃 吃一次就覺得很棒 下次會再訂購,5/5
b7me/yi-te-zao-wu-can,7/6/2021,好吃,5/5
b7me/yi-te-zao-wu-can,7/4/2021,超愛總匯！,5/5
b7me/yi-te-zao-wu-can,7/3/2021,蘿蔔糕好吃😋餐點都很棒 cp高,5/5
b7me/yi-te-zao-wu-can,7/1/2021,好幾天想吃 結果都關閉😂😂 便宜好吃讚啦⋯⋯,5/5
b7me/yi-te-zao-wu-can,6/30/2021,店家有在看備註(*¯︶¯*) 謝謝,5/5
b7me/yi-te-zao-wu-can,6/29/2021,我訂套餐點的是紅茶，結果送奶茶來……..搞錯了！,4/5
b7me/yi-te-zao-wu-can,6/26/2021,超便宜又好吃,5/5
b7me/yi-te-zao-wu-can,6/24/2021,早餐第一首選 便宜美味 給店家十顆星,5/5
b7me/yi-te-zao-wu-can,6/20/2021,現在疫情期間最好塑膠袋可以大一點，把餐點全部包覆比較好哦！餐點好吃又美味😄,5/5
b7me/yi-te-zao-wu-can,6/19/2021,餐點美味、價格優惠！,5/5
b7me/yi-te-zao-wu-can,6/13/2021,熱壓吐司料很多很好吃 蛋餅的醬油膏很特別，跟蛋餅很搭,5/5
b7me/yi-te-zao-wu-can,6/8/2021,價格實惠又好吃，餐點沒毛病，就是物超所值，非常慈善的店家，讚爆！,5/5
b7me/yi-te-zao-wu-can,6/5/2021,十分美味～～～,5/5
b7me/yi-te-zao-wu-can,6/4/2021,好吃好吃🥰,5/5
b7me/yi-te-zao-wu-can,6/1/2021,好吃,5/5
b7me/yi-te-zao-wu-can,5/29/2021,吃過很多次了～平常我不喜歡加醬，但此店的醬包很好吃，店家也很親切～,5/5
b7me/yi-te-zao-wu-can,5/11/2021,百吃不厭！,5/5
b7me/yi-te-zao-wu-can,4/18/2021,出餐 都不看明細 辣椒也不要 小氣的店家,1/5
b7me/yi-te-zao-wu-can,4/17/2021,已經買過很多次～每個餐點都好好吃🥰,5/5
b7me/yi-te-zao-wu-can,4/6/2021,脆薯是備註要炸酥一點，結果卻送炸焦的來,1/5
b7me/yi-te-zao-wu-can,3/28/2021,很好吃,5/5
b7me/yi-te-zao-wu-can,3/23/2021,為何牛肉不能是現煎的？送來都冷了！乾乾的，是回鍋加熱的感覺,3/5
b7me/yi-te-zao-wu-can,3/20/2021,好吃便宜❤️,5/5
b7me/yi-te-zao-wu-can,2/2/2021,抓餅味道不優，其他普普，飲料超值,4/5
b7me/yi-te-zao-wu-can,1/9/2021,好吃,5/5
b7me/yi-te-zao-wu-can,12/20/2020,好吃沒有雷,5/5
b7me/yi-te-zao-wu-can,10/29/2020,非常不滿意,1/5
b7me/yi-te-zao-wu-can,10/2/2020,好吃,5/5
b7me/yi-te-zao-wu-can,6/29/2020,餐點有缺失,2/5
b7me/yi-te-zao-wu-can,6/28/2020,少給我一杯飲料傻爆眼,1/5
b7me/yi-te-zao-wu-can,6/10/2020,很滿意,5/5
b7me/yi-te-zao-wu-can,5/15/2020,很好吃！外送人員服務親切,5/5
b7me/yi-te-zao-wu-can,5/5/2020,好吃,5/5
b7me/yi-te-zao-wu-can,5/5/2020,捲餅用紙袋裝比較好,5/5
b7me/yi-te-zao-wu-can,5/4/2020,魚排堡的魚排超乾硬 而且還有尾巴...... 我吃一口吐掉 油耗味超重 這是我吃過看過最難吃的魚排堡,1/5
b7me/yi-te-zao-wu-can,5/2/2020,很好吃,5/5
b7me/yi-te-zao-wu-can,4/28/2020,餐點好吃，漢堡皮烤得酥脆，醬油膏也特別，非常用心的店家,5/5
b7me/yi-te-zao-wu-can,4/18/2020,好吃,5/5
b7me/yi-te-zao-wu-can,4/1/2020,唯一就沒附筷子,5/5
b7me/yi-te-zao-wu-can,2/17/2020,餐點油味很重，聞到很想吐，吃完一整天打嗝都是那個味道🤮,1/5
b7me/yi-te-zao-wu-can,1/22/2020,牛肉堡跟脆薯好吃！,5/5
b7me/yi-te-zao-wu-can,12/29/2019,很好吃,5/5
b7me/yi-te-zao-wu-can,12/28/2019,好吃,5/5
a5uf/kao-yao-bao-zao-can,8/15/2021,沒特別好吃 普通,4/5
a5uf/kao-yao-bao-zao-can,7/11/2021,就是…很普通到不會再買的包子,3/5
a5uf/kao-yao-bao-zao-can,6/17/2021,東西口味非常普通,3/5
a5uf/kao-yao-bao-zao-can,3/25/2021,好吃,5/5
a5uf/kao-yao-bao-zao-can,11/27/2020,我只會買這次！只有蛋餅可以接受⋯⋯,1/5
a5uf/kao-yao-bao-zao-can,11/5/2020,疑惑皮厚餡少是常態嗎,3/5
a5uf/kao-yao-bao-zao-can,11/4/2020,小肉包有一點點不知道是梅乾菜還是酸菜的味道 喜歡這兩個風味的可以帶 個人沒有很喜歡..自己口味的關係 覺得不是很ok,5/5
a5uf/kao-yao-bao-zao-can,10/23/2020,方便迅速 美味好吃,5/5
a5uf/kao-yao-bao-zao-can,10/19/2020,蛋餅包子都好吃😋來的時候熱騰騰的都很美味,5/5
a5uf/kao-yao-bao-zao-can,10/15/2020,餐飲很棒 值得下次繼續訂購,5/5
a5uf/kao-yao-bao-zao-can,8/27/2020,蛋餅跟氣炸薯條超雷,1/5
a5uf/kao-yao-bao-zao-can,8/26/2020,包子都進水了,1/5
a5uf/kao-yao-bao-zao-can,6/7/2020,回購非常多次，口味好，外送快，品質也蠻穩定。今天趕著上班，收到外送後就出門了、 打開才發現雞塊4入其中一包只有三個 少了一塊，百忙之中出錯是難免的，希望下次出餐可以多檢查一眼,5/5
a5uf/kao-yao-bao-zao-can,5/4/2020,慢死了等了一個小時還要聽司機抱怨很遠,5/5
a5uf/kao-yao-bao-zao-can,4/6/2020,稍微有點給他太鹹,4/5
a5uf/kao-yao-bao-zao-can,1/2/2020,好吃😋,5/5
a5uf/kao-yao-bao-zao-can,1/1/2020,便宜又好吃,5/5
a5uf/kao-yao-bao-zao-can,12/13/2019,超棒的👍🏻,5/5
a5uf/kao-yao-bao-zao-can,11/13/2019,好吃,5/5
a5uf/kao-yao-bao-zao-can,11/10/2019,高麗菜肉蛋餅好好吃,4/5
a5uf/kao-yao-bao-zao-can,10/24/2019,很用心看備註的店家，蛋餅好吃，價位佛心來著,5/5
h4pw/kuai-le-chuan-tong-dan-bing,7/15/2021,蛋餅很好吃！ 吐司類也很讚,5/5
h4pw/kuai-le-chuan-tong-dan-bing,7/12/2021,不錯吃的口味,5/5
h4pw/kuai-le-chuan-tong-dan-bing,6/23/2021,好,5/5
h4pw/kuai-le-chuan-tong-dan-bing,6/19/2021,好吃,5/5
h4pw/kuai-le-chuan-tong-dan-bing,6/10/2021,好吃😋,5/5
h4pw/kuai-le-chuan-tong-dan-bing,6/8/2021,超好吃～～～,5/5
h4pw/kuai-le-chuan-tong-dan-bing,5/30/2021,好吃😋,5/5
h4pw/kuai-le-chuan-tong-dan-bing,1/11/2021,好吃啊！！,5/5
h4pw/kuai-le-chuan-tong-dan-bing,12/21/2020,好吃啊！希望有玉米蛋吐司,5/5
h4pw/kuai-le-chuan-tong-dan-bing,12/15/2020,讚讚,5/5
h4pw/kuai-le-chuan-tong-dan-bing,11/2/2020,好好吃喔，如果可以的話，醬料那邊選項可能要改一下，因為只能醬油膏跟辣椒膏擇一，有些人想兩個都有😂那個人就是我，但是超好吃的，下次再光顧👍,5/5
h4pw/kuai-le-chuan-tong-dan-bing,10/29/2020,都很讚,5/5
h4pw/kuai-le-chuan-tong-dan-bing,10/27/2020,以為傳統蛋餅是麵粉蛋餅～ 有點失望😭 不錯還是不錯吃👍,5/5
h4pw/kuai-le-chuan-tong-dan-bing,10/12/2020,好吃😋,5/5
h4pw/kuai-le-chuan-tong-dan-bing,10/11/2020,還行,4/5
h4pw/kuai-le-chuan-tong-dan-bing,8/24/2020,非常好吃，飲料也好喝,5/5
h4pw/kuai-le-chuan-tong-dan-bing,8/19/2020,非常好吃，不油，有飽足感，飲料好喝,5/5
h4pw/kuai-le-chuan-tong-dan-bing,5/24/2020,還不錯,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,10/9/2021,好吃,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,10/6/2021,馬告香腸炒飯很好吃喔！,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,9/28/2021,份量足，炒飯不油膩青菜調味的很清爽，好吃👍,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,9/12/2021,⋯,1/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,9/4/2021,只要食物湯汁沒外漏 一切都很好,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,8/19/2021,酸辣湯好喝！超喜歡酸辣湯,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,8/13/2021,湯汁多的菜可改用紙碗裝 每次紙盒湯汁漏的滿袋子 店家參考囉,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/31/2021,好吃！,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/26/2021,讚,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/26/2021,非常好吃，便宜又大碗，真的非常讓人驚艷，會一直想買的餐廳！ 鹹豬肉跟水蓮真的是熱門推薦，超出期望值的好吃！,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/25/2021,感謝老闆針對口味建議調整，謝謝！份量多！又健康的感覺,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/22/2021,少送飯菜,1/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/22/2021,炒飯份量很夠炒不勻，味道有點淡 水蓮很好吃,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/15/2021,三杯雞可以在加強在乾ㄧ點，海鮮料理可供參考三鮮料理，這些是老老師說的😁謝謝🙏你們～辛苦了❤️🍎⭐️⭐️⭐️⭐️⭐️,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/13/2021,好吃,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/10/2021,份量足，價格合理,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,7/6/2021,好吃但味道比較清淡,5/5
ms56/xie-jia-si-fang-cai-gao-xiong-sheng-li-dian,6/28/2021,好吃,5/5
lxd0/zao-an-rui-yuan-zao-dian,9/8/2021,漢堡事先有說不加菜！但還是加菜了 火腿吐司～嗯 火腿太乾！,2/5
lxd0/zao-an-rui-yuan-zao-dian,8/1/2021,費用偏高,3/5
lxd0/zao-an-rui-yuan-zao-dian,5/23/2021,漢堡ㄧ在塑膠袋裡另一半在塑膠外🤷🏻‍♀️🤷🏻‍♀️,1/5
lxd0/zao-an-rui-yuan-zao-dian,4/7/2021,可以不要提早到嗎？訂8點就8點，你們這樣我們真的很麻煩,3/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,9/20/2021,炸物整個班行,1/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,9/9/2021,送錯餐點,3/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,8/14/2021,咖啡的味道很淡，餐點還可以,3/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,8/4/2021,啦吃好,5/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,7/29/2021,好吃 買買買,5/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,7/20/2021,圖與實品不符 漢堡內只有少少的高麗菜絲 除此之外口味還不錯,3/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,6/29/2021,好吃！,5/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,6/26/2021,東西不錯吃，但薯條全是小碎條大多長度僅1-2公分，最長的不超過3公分...有些傻眼,4/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,6/19/2021,飲料說明去冰，但是裡面有顆拳頭一樣大的冰塊是怎麼回事？,2/5
eg03/cai-ji-yi-hao-dian-gao-xiong-san-min-dian,6/15/2021,好吃耶♥️,5/5
p7ed/zheng-yuan-guo-tie,9/19/2021,牛肉捲餅還可以，肉絲炒飯就是普通的炒飯油耗味有點重,3/5
p7ed/zheng-yuan-guo-tie,7/3/2021,叫2蒸餃1鍋貼，醬油給一包，筷子也要省,2/5
p7ed/zheng-yuan-guo-tie,6/29/2021,酸辣湯酸了一點,4/5
p7ed/zheng-yuan-guo-tie,6/28/2021,東西新鮮好吃 點了很多次,5/5
p7ed/zheng-yuan-guo-tie,6/19/2021,不錯,4/5
p7ed/zheng-yuan-guo-tie,6/15/2021,蝦仁少一個,1/5
p7ed/zheng-yuan-guo-tie,5/25/2021,炒飯有焦味很重！！ 其他還算不錯吃～,2/5
p7ed/zheng-yuan-guo-tie,5/19/2021,鍋貼和酸辣湯不錯喔，送餐速度也快。,4/5
p7ed/zheng-yuan-guo-tie,5/1/2021,木須炒麵超好吃，還有豬肉鍋貼，百吃不厭,5/5
p7ed/zheng-yuan-guo-tie,4/25/2021,好吃,5/5
p7ed/zheng-yuan-guo-tie,4/20/2021,炒飯顏色好深、但好吃😋,5/5
p7ed/zheng-yuan-guo-tie,4/14/2021,蒸餃跟酸辣麵都好好吃～烙餅有點乾🥺,5/5
p7ed/zheng-yuan-guo-tie,4/10/2021,很好吃，有時候會叫，從剛開實際店面的時候就吃店面吃過，之後搬去斜對面偶爾也去吃，之後有foodpanda更方便。照片跟實際食物照片不同，實際食物是看起來更好吃，實際也很好吃的的炒麵。鍋貼也好吃每次必點,5/5
p7ed/zheng-yuan-guo-tie,4/5/2021,蒸餃與炒飯需加強，其餘餐點(捲餅.蒸餃)不錯。,4/5
p7ed/zheng-yuan-guo-tie,4/3/2021,鍋貼小又燒焦，很失望,3/5
p7ed/zheng-yuan-guo-tie,3/24/2021,好鹹 下次不會訂了,1/5
p7ed/zheng-yuan-guo-tie,3/14/2021,喔ㄋㄡˋ,1/5
p7ed/zheng-yuan-guo-tie,3/7/2021,牛肉蒸餃不錯,4/5
p7ed/zheng-yuan-guo-tie,2/17/2021,木須炒麵超好吃 👍,5/5
p7ed/zheng-yuan-guo-tie,2/10/2021,捲餅跟酸辣湯超好喝，大家快來訂喔,5/5
p7ed/zheng-yuan-guo-tie,1/26/2021,推薦，滿好吃的，會主動提供醬料,5/5
p7ed/zheng-yuan-guo-tie,1/3/2021,.餐點還可以,4/5
p7ed/zheng-yuan-guo-tie,1/3/2021,木須炒麵、牛肉捲餅好吃😋酸辣湯好喝👍 蒸餃還好～而且我叫的是鮮蝦的，送來的卻是豬肉的，店家不夠仔細，所以扣一顆星,4/5
p7ed/zheng-yuan-guo-tie,12/25/2020,忘記備註放醬料，好險店家貼心有主動附醬料！鍋貼蒸餃好吃～大小顆也剛好，酸辣湯不差但...不是我的菜哈哈哈🤣整體還算不錯👍🏻,5/5
p7ed/zheng-yuan-guo-tie,12/22/2020,鍋貼跟蝦蒸餃跟酸辣湯都超好吃👍🏻小孩讚不絕口，會再回購喔,5/5
p7ed/zheng-yuan-guo-tie,12/19/2020,酸辣湯好喝,5/5
p7ed/zheng-yuan-guo-tie,12/15/2020,炒飯好好吃 下次還會再訂,5/5
p7ed/zheng-yuan-guo-tie,12/13/2020,蒸餃好吃～,5/5
p7ed/zheng-yuan-guo-tie,12/8/2020,Great food. Great service. Fully satisfied,5/5
p7ed/zheng-yuan-guo-tie,12/5/2020,蒸餃及捲餅好吃！！！,5/5
p7ed/zheng-yuan-guo-tie,12/2/2020,蒸餃和捲餅都很好吃,5/5
p7ed/zheng-yuan-guo-tie,12/1/2020,"希望炒飯類可以增加可以勾選的東西比如說蔥花多一點或者是要炒辣,謝謝！他們家的東西每樣都很好吃",5/5
p7ed/zheng-yuan-guo-tie,11/25/2020,好吃，沾醬也有用心，會再回購。,5/5
p7ed/zheng-yuan-guo-tie,10/26/2020,蝦仁蒸餃跟捲餅都好吃,5/5
